,support,itemsets
36346,0.0003371827325114452,"frozenset({4602, 1998})"
36347,0.0005530543343222783,"frozenset({13172, 1998})"
36348,0.00038010820952858495,"frozenset({47198, 1998})"
36349,0.0002096505181851606,"frozenset({1998, 49671})"
36350,0.0002242700647054908,"frozenset({1998, 31711})"
36351,0.000206851030553608,"frozenset({8514, 1998})"
36352,0.00025941918719053997,"frozenset({13208, 24848})"
36353,0.0002255142814306253,"frozenset({24848, 28763})"
36354,0.0002124500058167132,"frozenset({28763, 13172})"
36355,0.0005421674379773515,"frozenset({21133, 34662})"
36356,0.0004768460599077911,"frozenset({24848, 34662})"
36357,0.0004308100410778152,"frozenset({27960, 34662})"
36358,0.00036362233792055305,"frozenset({21899, 34662})"
36359,0.0004519617254051014,"frozenset({47198, 34662})"
36360,0.0006445042636196628,"frozenset({13172, 34662})"
36361,0.00026595132499749604,"frozenset({17483, 21133})"
36362,0.00026035234973439085,"frozenset({24848, 17483})"
36363,0.00020871735564130972,"frozenset({17483, 47198})"
36364,0.0003294063779793547,"frozenset({17483, 13172})"
36365,0.00023515696105041753,"frozenset({38156, 37269})"
36366,0.00027746032970498997,"frozenset({24848, 37269})"
36367,0.0002553754828338529,"frozenset({13172, 37269})"
36368,0.00024386647812635893,"frozenset({24848, 44478})"
36369,0.00027497189625472104,"frozenset({17785, 13172})"
36370,0.00021089473491029507,"frozenset({17785, 21899})"
36371,0.00026221867482209256,"frozenset({24848, 17785})"
36372,0.00021493843926698216,"frozenset({17785, 21133})"
36373,0.00027434978789215377,"frozenset({24848, 24887})"
36374,0.0003244295110788168,"frozenset({4809, 31498})"
36375,0.00024448858648892617,"frozenset({4809, 49033})"
36376,0.00023888961122582098,"frozenset({4809, 13172})"
36377,0.0003353164074237435,"frozenset({5488, 4809})"
36378,0.0002497765075707477,"frozenset({24848, 4809})"
36379,0.00024386647812635893,"frozenset({4809, 21133})"
36380,0.0002168047643546839,"frozenset({24848, 34739})"
36381,0.00020405154292205542,"frozenset({47156, 45758})"
36382,0.0009182319431492494,"frozenset({24848, 43654})"
36383,0.0008952139337342614,"frozenset({28459, 43654})"
36384,0.00023951171958838823,"frozenset({8273, 43654})"
36385,0.0002360901235942684,"frozenset({30483, 43654})"
36386,0.000427699499264979,"frozenset({47755, 43654})"
36387,0.0004373421788847712,"frozenset({21899, 43654})"
36388,0.000348069628856372,"frozenset({27960, 43654})"
36389,0.0008588205945240778,"frozenset({24795, 43654})"
36390,0.0006417047759881102,"frozenset({13172, 43654})"
36391,0.0004964424733286592,"frozenset({21133, 43654})"
36392,0.0004886661187965687,"frozenset({47198, 43654})"
36393,0.00025319810356486756,"frozenset({43654, 27839})"
36394,0.0002475991283017624,"frozenset({43654, 44623})"
36395,0.00029332409295045465,"frozenset({43654, 47615})"
36396,0.0008162061716882217,"frozenset({36858, 43654})"
36397,0.0002127610599979968,"frozenset({28198, 43654})"
36398,0.00023142431087501408,"frozenset({45057, 43654})"
36399,0.0002491543992081805,"frozenset({26204, 43654})"
36400,0.00022769166069961063,"frozenset({24848, 28459, 43654})"
36401,0.0004404527206976074,"frozenset({28459, 24795, 43654})"
36402,0.0002360901235942684,"frozenset({24848, 24795, 43654})"
36403,0.0004177457654639031,"frozenset({36858, 28459, 43654})"
36404,0.0003620670670141349,"frozenset({36858, 24795, 43654})"
36405,0.0002407559363135227,"frozenset({28459, 36858, 24795, 43654})"
36406,0.00020996157236644422,"frozenset({24848, 30789})"
36407,0.00022053741453008735,"frozenset({13172, 30789})"
36408,0.00020405154292205542,"frozenset({13172, 40716})"
36409,0.0007633269608700061,"frozenset({24848, 31975})"
36410,0.00027714927552370636,"frozenset({16793, 31975})"
36411,0.00037761977607831597,"frozenset({24848, 10028})"
36412,0.0009714222081487486,"frozenset({47755, 42820})"
36413,0.0007278667842036733,"frozenset({42820, 47615})"
36414,0.0004301879327152479,"frozenset({38681, 42820})"
36415,0.0003555349292071789,"frozenset({46968, 42820})"
36416,0.002398538791878002,"frozenset({24848, 42820})"
36417,0.0006357947465437214,"frozenset({30483, 42820})"
36418,0.0004591159715746247,"frozenset({42820, 28198})"
36419,0.0004314321494403824,"frozenset({43952, 42820})"
36420,0.00030172255584511243,"frozenset({34963, 42820})"
36421,0.00027963770897397535,"frozenset({42820, 25885})"
36422,0.0012759442516254136,"frozenset({42820, 47198})"
36423,0.00026626237917877965,"frozenset({40596, 42820})"
36424,0.0008737511952256916,"frozenset({27960, 42820})"
36425,0.00037295396335906166,"frozenset({42820, 5782})"
36426,0.00024013382795095548,"frozenset({30227, 42820})"
36427,0.0019926130853028766,"frozenset({42820, 21133})"
36428,0.0005104399114864222,"frozenset({49224, 42820})"
36429,0.0019375564952156755,"frozenset({13172, 42820})"
36430,0.0003822855887975703,"frozenset({27099, 42820})"
36431,0.00035366860411947717,"frozenset({42820, 44350})"
36432,0.00027372767952958655,"frozenset({28979, 42820})"
36433,0.000256930753740271,"frozenset({42820, 48668})"
36434,0.00026595132499749604,"frozenset({42820, 18461})"
36435,0.0005412342754335007,"frozenset({42820, 4917})"
36436,0.0003318948114296237,"frozenset({5074, 42820})"
36437,0.0013406435213324068,"frozenset({21899, 42820})"
36438,0.0005026635569543316,"frozenset({42820, 44998})"
36439,0.0011048644519194221,"frozenset({42820, 27839})"
36440,0.0004249000116334264,"frozenset({4796, 42820})"
36441,0.00040685886911897635,"frozenset({39267, 42820})"
36442,0.0003471364663125211,"frozenset({42820, 22821})"
36443,0.0003396711659617142,"frozenset({42820, 17790})"
36444,0.0003262958361665185,"frozenset({42728, 42820})"
36445,0.0005359463543516791,"frozenset({40698, 42820})"
36446,0.0003023446642076797,"frozenset({42820, 31711})"
36447,0.000632062096368318,"frozenset({8273, 42820})"
36448,0.0004581828090307738,"frozenset({5873, 42820})"
36449,0.0002936351471317383,"frozenset({4602, 42820})"
36450,0.0007851007535598595,"frozenset({42820, 22031})"
36451,0.0006920955533560568,"frozenset({42820, 26204})"
36452,0.0005704733684741611,"frozenset({42257, 42820})"
36453,0.000448229075229698,"frozenset({27339, 42820})"
36454,0.000489288227159136,"frozenset({45057, 42820})"
36455,0.0003029667725702469,"frozenset({39920, 42820})"
36456,0.0006529027265143206,"frozenset({16793, 42820})"
36457,0.000513861507480542,"frozenset({42820, 19053})"
36458,0.0003418485452306996,"frozenset({10745, 42820})"
36459,0.00028337035914937877,"frozenset({42820, 26599})"
36460,0.00040965835675052894,"frozenset({42820, 41942})"
36461,0.0005903808360763128,"frozenset({22931, 42820})"
36462,0.0004532059421302359,"frozenset({42820, 44623})"
36463,0.0005978461364271197,"frozenset({27081, 42820})"
36464,0.0004581828090307738,"frozenset({42820, 33725})"
36465,0.00037108763827135995,"frozenset({8514, 42820})"
36466,0.00020311838037820456,"frozenset({27515, 42820})"
36467,0.0005826044815442223,"frozenset({24960, 42820})"
36468,0.000218360035261102,"frozenset({46656, 42820})"
36469,0.0005347021376265446,"frozenset({30385, 42820})"
36470,0.00028554773841836414,"frozenset({35945, 42820})"
36471,0.0002463549115766279,"frozenset({28193, 42820})"
36472,0.0003038999351140978,"frozenset({42820, 46895})"
36473,0.0002628407831846598,"frozenset({42820, 35215})"
36474,0.0005365684627142463,"frozenset({42820, 49671})"
36475,0.00027434978789215377,"frozenset({42820, 27151})"
36476,0.0002289358774247451,"frozenset({42820, 31500})"
36477,0.000445740641779429,"frozenset({42820, 37639})"
36478,0.00027434978789215377,"frozenset({24180, 42820})"
36479,0.00022395901052420716,"frozenset({42820, 21934})"
36480,0.0002289358774247451,"frozenset({42820, 8420})"
36481,0.0002261363897931925,"frozenset({9835, 42820})"
36482,0.0003318948114296237,"frozenset({42820, 39869})"
36483,0.0004224115781831574,"frozenset({21612, 42820})"
36484,0.00024448858648892617,"frozenset({11516, 42820})"
36485,0.00028554773841836414,"frozenset({34120, 42820})"
36486,0.0002052957596471899,"frozenset({8170, 42820})"
36487,0.00027279451698573567,"frozenset({7777, 42820})"
36488,0.00028990249695633484,"frozenset({42820, 5447})"
36489,0.0003029667725702469,"frozenset({43114, 42820})"
36490,0.00023235747341886494,"frozenset({47755, 42820, 21133})"
36491,0.00038757350987939185,"frozenset({24848, 47755, 42820})"
36492,0.00022644744397447614,"frozenset({21899, 47755, 42820})"
36493,0.0002566196995589874,"frozenset({24848, 42820, 47615})"
36494,0.0002143163309044149,"frozenset({24848, 30483, 42820})"
36495,0.0002124500058167132,"frozenset({24848, 42820, 28198})"
36496,0.00027621611297985553,"frozenset({24848, 42820, 47198})"
36497,0.0004401416665163238,"frozenset({13172, 42820, 47198})"
36498,0.00039472775604891514,"frozenset({42820, 21133, 47198})"
36499,0.00022675849815575975,"frozenset({21899, 42820, 47198})"
36500,0.0003259847819852349,"frozenset({27960, 42820, 21133})"
36501,0.0002168047643546839,"frozenset({27960, 24848, 42820})"
36502,0.00029052460531890206,"frozenset({27960, 42820, 13172})"
36503,0.0005717175851992955,"frozenset({24848, 42820, 21133})"
36504,0.0005542985510474127,"frozenset({13172, 42820, 21133})"
36505,0.00020280732619692093,"frozenset({24848, 42820, 4917})"
36506,0.0003396711659617142,"frozenset({21899, 42820, 21133})"
36507,0.0004059257065751255,"frozenset({24848, 21899, 42820})"
36508,0.0003346942990611763,"frozenset({13172, 21899, 42820})"
36509,0.0003337611365173254,"frozenset({24848, 42820, 27839})"
36510,0.0002892803885937676,"frozenset({42820, 21133, 27839})"
36511,0.0002392006654071046,"frozenset({13172, 42820, 27839})"
36512,0.00022053741453008735,"frozenset({13172, 8273, 42820})"
36513,0.00024293331558250804,"frozenset({24848, 42820, 22031})"
36514,0.000245421749032777,"frozenset({42820, 21133, 22031})"
36515,0.00020156310947178646,"frozenset({13172, 42820, 22031})"
36516,0.00020747313891617526,"frozenset({24848, 42820, 26204})"
36517,0.00026657343336006326,"frozenset({24848, 16793, 42820})"
36518,0.0002080952472787425,"frozenset({24848, 27081, 42820})"
36519,0.00021649371017340026,"frozenset({24848, 42820, 49671})"
36520,0.00022364795634292355,"frozenset({47777, 47755})"
36521,0.00046720338028799886,"frozenset({47777, 13172})"
36522,0.00031976369835956243,"frozenset({47777, 16793})"
36523,0.00027466084207343743,"frozenset({47777, 21899})"
36524,0.0004255221199959936,"frozenset({47777, 21133})"
36525,0.00028150403406167706,"frozenset({47777, 259})"
36526,0.00024417753230764256,"frozenset({47777, 4917})"
36527,0.0005654965015736231,"frozenset({24848, 47777})"
36528,0.00020871735564130972,"frozenset({13172, 27548})"
36529,0.00028523668423708053,"frozenset({19042, 21158})"
36530,0.0002261363897931925,"frozenset({19042, 13172})"
36531,0.00020000783856536836,"frozenset({19042, 21133})"
36532,0.00027372767952958655,"frozenset({19042, 18172})"
36533,0.00020436259710333906,"frozenset({24848, 19042})"
36534,0.00020311838037820456,"frozenset({24217, 37639})"
36535,0.0003399822201429978,"frozenset({27960, 24217})"
36536,0.0007975429208112045,"frozenset({24217, 21133})"
36537,0.0005284810540008722,"frozenset({24848, 24217})"
36538,0.0004588049173933411,"frozenset({24217, 47198})"
36539,0.00026781765008519775,"frozenset({24217, 39267})"
36540,0.00023360169014399943,"frozenset({24217, 30385})"
36541,0.0007337768136480621,"frozenset({24217, 13172})"
36542,0.0003129205063713228,"frozenset({24217, 27839})"
36543,0.0003542907124820444,"frozenset({24217, 47755})"
36544,0.0002217816312552218,"frozenset({24217, 42257})"
36545,0.0004286326618088298,"frozenset({24217, 21899})"
36546,0.0002475991283017624,"frozenset({24217, 40698})"
36547,0.00022240373961778906,"frozenset({8273, 24217})"
36548,0.00021804898107981836,"frozenset({24217, 19053})"
36549,0.00027652716716113914,"frozenset({24217, 47615})"
36550,0.0002360901235942684,"frozenset({24217, 13172, 21133})"
36551,0.0011732963718018186,"frozenset({24848, 42348})"
36552,0.0004588049173933411,"frozenset({42348, 47198})"
36553,0.00020094100110921922,"frozenset({42257, 42348})"
36554,0.000716668833677463,"frozenset({42348, 21133})"
36555,0.00035957863356386597,"frozenset({47755, 42348})"
36556,0.0003200747525408461,"frozenset({5074, 42348})"
36557,0.0002447996406702098,"frozenset({42348, 28198})"
36558,0.0003424706535932668,"frozenset({27960, 42348})"
36559,0.00020902840982259336,"frozenset({42348, 49671})"
36560,0.0003539796583007608,"frozenset({42348, 27839})"
36561,0.0007655043401389915,"frozenset({13172, 42348})"
36562,0.00020031889274665197,"frozenset({8273, 42348})"
36563,0.0003574012542948806,"frozenset({16793, 42348})"
36564,0.0002211595228926546,"frozenset({24960, 42348})"
36565,0.00023982277376967184,"frozenset({42348, 4917})"
36566,0.0004193010363703212,"frozenset({21899, 42348})"
36567,0.00022240373961778906,"frozenset({22931, 42348})"
36568,0.00029332409295045465,"frozenset({42348, 47615})"
36569,0.00028461457587451326,"frozenset({42348, 26204})"
36570,0.00022955798578731235,"frozenset({30483, 42348})"
36571,0.00020747313891617526,"frozenset({45057, 42348})"
36572,0.0002143163309044149,"frozenset({24848, 42348, 21133})"
36573,0.0002140052767231313,"frozenset({24848, 14863})"
36574,0.00020716208473489162,"frozenset({24848, 17017})"
36575,0.0004233447407270083,"frozenset({24848, 24249})"
36576,0.0002168047643546839,"frozenset({24848, 18414})"
36577,0.00022520322724934165,"frozenset({24848, 12937})"
36578,0.00035522387502589527,"frozenset({24848, 24093})"
36579,0.0005020414485917644,"frozenset({24848, 43121})"
36580,0.0003023446642076797,"frozenset({24960, 43121})"
36581,0.000357090200113597,"frozenset({43121, 13172})"
36582,0.00027186135444188484,"frozenset({43121, 47198})"
36583,0.00025008756175203136,"frozenset({43121, 47755})"
36584,0.0003119873438274719,"frozenset({43121, 21133})"
36585,0.00028274825078681155,"frozenset({43121, 26204})"
36586,0.0003172752649092935,"frozenset({43121, 21899})"
36587,0.00021929319780495285,"frozenset({43121, 44998})"
36588,0.00024137804467608994,"frozenset({43121, 22931})"
36589,0.000247910182483046,"frozenset({43121, 33725})"
36590,0.00024168909885737358,"frozenset({34120, 43121})"
36591,0.0002435554239450753,"frozenset({43121, 27839})"
36592,0.00034775857467508837,"frozenset({43121, 47615})"
36593,0.00020000783856536836,"frozenset({33059, 38436})"
36594,0.0002227147937990727,"frozenset({33059, 2119})"
36595,0.00024168909885737358,"frozenset({21568, 6181})"
36596,0.00020094100110921922,"frozenset({21568, 32449})"
36597,0.0002348459068691339,"frozenset({21568, 195})"
36598,0.00026781765008519775,"frozenset({21568, 37702})"
36599,0.00030949891037720294,"frozenset({37489, 13172})"
36600,0.00021618265599211665,"frozenset({37489, 21133})"
36601,0.00021307211417928042,"frozenset({37489, 47198})"
36602,0.0002211595228926546,"frozenset({24848, 37489})"
36603,0.0003421595994119832,"frozenset({47198, 18086})"
36604,0.00045693859230563937,"frozenset({21133, 18086})"
36605,0.00022364795634292355,"frozenset({21899, 18086})"
36606,0.0003648665546456875,"frozenset({13172, 18086})"
36607,0.0005558538219538309,"frozenset({13172, 11572})"
36608,0.0003633112837392694,"frozenset({11572, 21133})"
36609,0.00020125205529050282,"frozenset({5873, 11572})"
36610,0.00025475337447128566,"frozenset({21899, 11572})"
36611,0.00042614422835856084,"frozenset({24848, 11572})"
36612,0.00023515696105041753,"frozenset({27960, 11572})"
36613,0.0002600412955531072,"frozenset({11572, 26204})"
36614,0.0005091956947612877,"frozenset({11572, 47198})"
36615,0.0002021852178343537,"frozenset({13172, 27790})"
36616,0.0004827560893521799,"frozenset({24848, 27790})"
36617,0.00035335754993819356,"frozenset({24848, 39033})"
36618,0.0003014115016638288,"frozenset({27960, 33049})"
36619,0.000734709976191913,"frozenset({24848, 33049})"
36620,0.00022644744397447614,"frozenset({33049, 5873})"
36621,0.00021618265599211665,"frozenset({33049, 47755})"
36622,0.0008485558065417183,"frozenset({33049, 13172})"
36623,0.0004264552825398445,"frozenset({33049, 47198})"
36624,0.00022769166069961063,"frozenset({33049, 44998})"
36625,0.00026470710827236155,"frozenset({33049, 22821})"
36626,0.00030514415183923225,"frozenset({33049, 37639})"
36627,0.00021524949344826577,"frozenset({33049, 22931})"
36628,0.00021338316836056406,"frozenset({33049, 43114})"
36629,0.0005412342754335007,"frozenset({33049, 21133})"
36630,0.000256930753740271,"frozenset({33049, 27839})"
36631,0.00024884334502689687,"frozenset({8273, 33049})"
36632,0.0002186710894423856,"frozenset({33049, 19053})"
36633,0.00024168909885737358,"frozenset({33049, 39869})"
36634,0.00039161721423607894,"frozenset({33049, 21899})"
36635,0.00023546801523170114,"frozenset({33049, 30385})"
36636,0.00020591786800975716,"frozenset({33049, 47615})"
36637,0.00020187416365307007,"frozenset({39920, 33049})"
36638,0.00020871735564130972,"frozenset({33049, 13172, 21133})"
36639,0.00020996157236644422,"frozenset({45857, 21899})"
36640,0.0004329874203468005,"frozenset({45857, 13172})"
36641,0.0002497765075707477,"frozenset({45857, 47198})"
36642,0.0003303395405232056,"frozenset({45857, 21133})"
36643,0.00034775857467508837,"frozenset({24848, 45857})"
36644,0.00020871735564130972,"frozenset({24848, 38059})"
36645,0.00023546801523170114,"frozenset({2209, 21133})"
36646,0.00040779203166282723,"frozenset({24848, 2209})"
36647,0.0006812086570111302,"frozenset({34578, 21899})"
36648,0.0002447996406702098,"frozenset({34578, 39267})"
36649,0.00022800271488089424,"frozenset({34578, 47615})"
36650,0.00021151684327286232,"frozenset({34578, 28979})"
36651,0.0005561648761351145,"frozenset({34578, 21133})"
36652,0.00026190762064080895,"frozenset({34578, 26599})"
36653,0.0007558616605191992,"frozenset({34578, 24485})"
36654,0.0002255142814306253,"frozenset({35945, 34578})"
36655,0.0008106071964251165,"frozenset({34578, 13172})"
36656,0.0005875813484447602,"frozenset({27960, 34578})"
36657,0.0005751391811934153,"frozenset({17944, 34578})"
36658,0.0002541312661087184,"frozenset({34578, 22931})"
36659,0.0002270695523370434,"frozenset({34578, 1157})"
36660,0.0003169642107280099,"frozenset({34578, 47755})"
36661,0.0005779386688249679,"frozenset({24848, 34578})"
36662,0.0002463549115766279,"frozenset({24960, 34578})"
36663,0.0002304911483311632,"frozenset({8273, 34578})"
36664,0.0004936429856971066,"frozenset({34578, 2227})"
36665,0.00038819561824195907,"frozenset({34578, 46791})"
36666,0.000534391083445261,"frozenset({34578, 47198})"
36667,0.00024044488213223909,"frozenset({30385, 34578})"
36668,0.00020560681382847352,"frozenset({5873, 34578})"
36669,0.00026097445809695807,"frozenset({34578, 26204})"
36670,0.00025444232029000205,"frozenset({34578, 27839})"
36671,0.00025319810356486756,"frozenset({34578, 44998})"
36672,0.00020622892219104077,"frozenset({34578, 21899, 13172})"
36673,0.0002270695523370434,"frozenset({34578, 13172, 24485})"
36674,0.00021649371017340026,"frozenset({27960, 34578, 24485})"
36675,0.0002581749704654055,"frozenset({17944, 34578, 24485})"
36676,0.0002304911483311632,"frozenset({34578, 13172, 47198})"
36677,0.0004062367607564091,"frozenset({21899, 24078})"
36678,0.000206851030553608,"frozenset({39267, 24078})"
36679,0.0005791828855501025,"frozenset({13172, 24078})"
36680,0.00038104137207243584,"frozenset({27960, 24078})"
36681,0.00028305930496809516,"frozenset({24485, 24078})"
36682,0.0003256737278039513,"frozenset({21133, 24078})"
36683,0.0003493138455815065,"frozenset({47198, 24078})"
36684,0.0003284732154355038,"frozenset({17944, 24078})"
36685,0.0002021852178343537,"frozenset({47755, 24078})"
36686,0.0003175863190905771,"frozenset({24848, 24078})"
36687,0.0004709360304634023,"frozenset({24848, 31657})"
36688,0.0002507096701145986,"frozenset({31657, 21133})"
36689,0.0002628407831846598,"frozenset({31657, 13172})"
36690,0.00020622892219104077,"frozenset({47198, 39422})"
36691,0.0003350053532424599,"frozenset({24848, 39422})"
36692,0.00023142431087501408,"frozenset({13172, 39422})"
36693,0.0003029667725702469,"frozenset({27081, 40563})"
36694,0.0002451106948514934,"frozenset({40563, 5782})"
36695,0.0016800036331128373,"frozenset({40563, 33748})"
36696,0.0016585408946042676,"frozenset({24848, 40563})"
36697,0.0016460987273529226,"frozenset({4954, 40563})"
36698,0.00026190762064080895,"frozenset({40563, 4917})"
36699,0.0015412734682603423,"frozenset({40563, 33781})"
36700,0.0009278746227690416,"frozenset({40563, 18519})"
36701,0.0007334657594667785,"frozenset({40563, 21133})"
36702,0.0003023446642076797,"frozenset({40563, 22031})"
36703,0.0007496405768935267,"frozenset({40563, 13172})"
36704,0.0004749797348200894,"frozenset({40563, 21899})"
36705,0.0004130799527446488,"frozenset({27960, 40563})"
36706,0.0004784013308142092,"frozenset({40563, 47198})"
36707,0.00035522387502589527,"frozenset({40563, 26204})"
36708,0.00027777138388627363,"frozenset({49224, 40563})"
36709,0.00024262226140122443,"frozenset({40563, 22931})"
36710,0.0004675144344692825,"frozenset({40563, 47755})"
36711,0.0002541312661087184,"frozenset({40563, 49671})"
36712,0.00020249627201563732,"frozenset({40563, 26599})"
36713,0.0003732650175403453,"frozenset({40563, 27839})"
36714,0.0003269179445290857,"frozenset({40563, 28198})"
36715,0.00024044488213223909,"frozenset({42257, 40563})"
36716,0.00035957863356386597,"frozenset({45057, 40563})"
36717,0.00027559400461728826,"frozenset({30483, 40563})"
36718,0.00020933946400387697,"frozenset({40698, 40563})"
36719,0.0004211673614580229,"frozenset({16793, 40563})"
36720,0.00039348353932378065,"frozenset({40563, 47615})"
36721,0.0002849256300557969,"frozenset({8273, 40563})"
36722,0.0002345348526878503,"frozenset({24960, 40563})"
36723,0.0002348459068691339,"frozenset({40563, 37639})"
36724,0.00027777138388627363,"frozenset({40563, 44623})"
36725,0.0002420001530386572,"frozenset({46665, 40563})"
36726,0.00022831376906217785,"frozenset({40563, 39267})"
36727,0.0005029746111356153,"frozenset({24848, 40563, 33748})"
36728,0.0007994092458989061,"frozenset({4954, 40563, 33748})"
36729,0.0004812008184457618,"frozenset({24848, 4954, 40563})"
36730,0.0002230258479803563,"frozenset({24848, 4954, 40563, 33748})"
36731,0.0007107588042330742,"frozenset({4954, 40563, 33781})"
36732,0.0007493295227122431,"frozenset({40563, 33748, 33781})"
36733,0.00047155813882596956,"frozenset({24848, 40563, 33781})"
36734,0.0004373421788847712,"frozenset({4954, 40563, 33748, 33781})"
36735,0.0002127610599979968,"frozenset({24848, 4954, 40563, 33781})"
36736,0.0002304911483311632,"frozenset({24848, 40563, 33748, 33781})"
36737,0.00042521106581471,"frozenset({4954, 40563, 18519})"
36738,0.00041432416946978324,"frozenset({40563, 33781, 18519})"
36739,0.00048493346862116526,"frozenset({40563, 33748, 18519})"
36740,0.00027248346280445206,"frozenset({24848, 40563, 18519})"
36741,0.00029612358058200724,"frozenset({4954, 40563, 33748, 18519})"
36742,0.00026159656645952534,"frozenset({4954, 40563, 33781, 18519})"
36743,0.00029736779730714174,"frozenset({40563, 33748, 33781, 18519})"
36744,0.00021058368072901146,"frozenset({40563, 33748, 33781, 18519, 4954})"
36745,0.0002525759952023003,"frozenset({24848, 40563, 21133})"
36746,0.00020591786800975716,"frozenset({33781, 40563, 21133})"
36747,0.00021773792689853475,"frozenset({40563, 33748, 21133})"
36748,0.00023888961122582098,"frozenset({33748, 40563, 13172})"
36749,0.00020342943455948817,"frozenset({4954, 40563, 13172})"
36750,0.00020156310947178646,"frozenset({40563, 13172, 33781})"
36751,0.0002227147937990727,"frozenset({24848, 40563, 47755})"
36752,0.00020716208473489162,"frozenset({24848, 16793, 40563})"
36753,0.0006603680268651276,"frozenset({24848, 37517})"
36754,0.00040094883967458755,"frozenset({37517, 47198})"
36755,0.0005651854473923395,"frozenset({21899, 37517})"
36756,0.00036828815063980736,"frozenset({37517, 47615})"
36757,0.00025755286210283826,"frozenset({37517, 41942})"
36758,0.000256930753740271,"frozenset({37517, 44998})"
36759,0.0002556865370151365,"frozenset({22931, 37517})"
36760,0.00022769166069961063,"frozenset({21612, 37517})"
36761,0.0005269257830944541,"frozenset({13172, 37517})"
36762,0.00046284862175002817,"frozenset({37517, 21133})"
36763,0.00040063778549330394,"frozenset({47755, 37517})"
36764,0.0003617560128328513,"frozenset({24960, 37517})"
36765,0.00027683822134242275,"frozenset({37517, 27839})"
36766,0.0002463549115766279,"frozenset({37517, 49671})"
36767,0.0002258253356119089,"frozenset({43780, 37517})"
36768,0.00021307211417928042,"frozenset({37517, 33725})"
36769,0.0003384269492365797,"frozenset({26204, 37517})"
36770,0.00023235747341886494,"frozenset({40698, 37517})"
36771,0.00020902840982259336,"frozenset({34963, 37517})"
36772,0.0003527354415756263,"frozenset({24848, 25195})"
36773,0.0002600412955531072,"frozenset({25195, 13172})"
36774,0.00024573280321406066,"frozenset({25195, 21133})"
36775,0.00023671223195683564,"frozenset({25195, 21899})"
36776,0.00020840630146002611,"frozenset({25195, 47755})"
36777,0.0005259926205506032,"frozenset({24848, 30843})"
36778,0.00026346289154722706,"frozenset({30843, 47755})"
36779,0.00022364795634292355,"frozenset({16793, 30843})"
36780,0.0003126094521900392,"frozenset({24848, 27738})"
36781,0.00030172255584511243,"frozenset({27738, 21899})"
36782,0.0004429411541478764,"frozenset({27738, 47198})"
36783,0.00031509788564030813,"frozenset({24960, 27738})"
36784,0.0006311289338244672,"frozenset({27738, 13172})"
36785,0.0004855555769837325,"frozenset({27738, 21133})"
36786,0.00023546801523170114,"frozenset({27738, 30227})"
36787,0.00021929319780495285,"frozenset({34120, 27738})"
36788,0.00026315183736594345,"frozenset({5873, 27738})"
36789,0.0003073215311082176,"frozenset({27738, 27839})"
36790,0.0003558459833884625,"frozenset({27738, 22931})"
36791,0.00020622892219104077,"frozenset({27738, 26204})"
36792,0.0003527354415756263,"frozenset({27960, 27738})"
36793,0.0002270695523370434,"frozenset({27738, 1462})"
36794,0.0003126094521900392,"frozenset({24848, 47218})"
36795,0.0003272289987103694,"frozenset({47218, 13172})"
36796,0.0004594270257559083,"frozenset({24848, 46889})"
36797,0.00031229839800875553,"frozenset({46889, 13172})"
36798,0.0002286248232434615,"frozenset({46889, 21899})"
36799,0.00027683822134242275,"frozenset({46889, 21133})"
36800,0.00022084846871137096,"frozenset({46889, 47755})"
36801,0.0003194526441782788,"frozenset({13172, 19727})"
36802,0.00023577906941298478,"frozenset({21133, 19727})"
36803,0.0005552317135912637,"frozenset({27320, 13172})"
36804,0.00026999502935418307,"frozenset({27320, 21133})"
36805,0.0003518022790317754,"frozenset({27320, 24848})"
36806,0.00021369422254184767,"frozenset({27320, 21899})"
36807,0.0002037404887407718,"frozenset({27320, 27960})"
36808,0.0003334500823360418,"frozenset({27320, 47198})"
36809,0.00025879707882797275,"frozenset({9043, 13172})"
36810,0.00021618265599211665,"frozenset({9043, 47198})"
36811,0.00029021355113761845,"frozenset({24848, 49405})"
36812,0.00026501816245364516,"frozenset({13172, 49405})"
36813,0.0006482369137950663,"frozenset({24848, 14193})"
36814,0.0003511801706692082,"frozenset({14193, 47615})"
36815,0.00030483309765794864,"frozenset({14193, 21899})"
36816,0.0002199153061675201,"frozenset({14193, 44998})"
36817,0.0003539796583007608,"frozenset({14193, 4602})"
36818,0.0003468254121312375,"frozenset({14193, 26204})"
36819,0.0003440259244996849,"frozenset({14193, 13172})"
36820,0.00038166348043500305,"frozenset({14193, 22931})"
36821,0.00021929319780495285,"frozenset({34120, 14193})"
36822,0.00023795644868197013,"frozenset({14193, 21133})"
36823,0.00020062994692793558,"frozenset({14193, 31711})"
36824,0.0003337611365173254,"frozenset({24960, 14193})"
36825,0.00025288704938358395,"frozenset({14193, 17790})"
36826,0.00028741406350606585,"frozenset({14193, 47755})"
36827,0.00023888961122582098,"frozenset({14193, 47198})"
36828,0.0008712627617754226,"frozenset({20730, 13172})"
36829,0.00036548866300825476,"frozenset({27960, 20730})"
36830,0.00029892306821355984,"frozenset({5873, 20730})"
36831,0.0002849256300557969,"frozenset({20730, 22931})"
36832,0.0005328358125388429,"frozenset({20730, 21899})"
36833,0.0005207046994687817,"frozenset({20730, 21133})"
36834,0.000504840936223317,"frozenset({24848, 20730})"
